sex,age,race,edu_work,occ_salary
1,36.0,Other,GradNoGov,OtherModest
0,41.0,White,SecNoGov,OtherModest
0,20.0,White,InterNoGov,OtherModest
1,19.0,White,InterGov,NoTechModest
0,51.0,White,SecNoGov,OtherModest
0,49.0,Other,SecNoGov,OtherModest
0,47.0,White,SecNoGov,OtherModest
1,44.0,White,SecNoGov,OtherModest
1,44.0,White,SecNoGov,NoTechModest
1,31.0,White,SecNoGov,TechModest
0,47.0,White,SecNoGov,TechModest
0,57.0,White,SecNoGov,TechHigh
1,49.0,White,InterNoGov,OtherModest
1,38.0,White,GradNoGov,TechHigh
0,49.0,Other,GradNoGov,TechHigh
0,66.0,White,InterNoGov,TechHigh
0,31.0,White,InterNoGov,OtherModest
1,56.0,White,GradGov,TechModest
0,35.0,White,SecNoGov,TechModest
0,58.0,White,SecNoGov,NoTechModest
1,33.0,White,SecNoGov,OtherModest
0,35.0,White,SecNoGov,OtherModest
0,33.0,White,SecNoGov,TechHigh
0,42.0,White,SecNoGov,TechModest
0,19.0,White,InterGov,TechHigh
0,29.0,Other,SecNoGov,OtherModest
0,34.0,White,InterNoGov,OtherModest
1,31.0,White,SecNoGov,TechModest
0,55.0,White,SecNoGov,OtherModest
0,19.0,White,SecNoGov,TechHigh
1,18.0,White,InterNoGov,NoTechModest
1,53.0,White,GradGov,TechHigh
0,47.0,White,SecNoGov,TechHigh
0,42.0,White,SecNoGov,OtherModest
0,37.0,White,InterNoGov,OtherModest
0,10.0,White,GradNoGov,NoTechModest
0,13.0,White,SecNoGov,OtherModest
1,24.0,White,SecNoGov,TechModest
0,26.0,White,InterNoGov,OtherModest
1,12.0,White,SecNoGov,OtherModest
1,16.0,Other,GradNoGov,NoTechModest
0,46.0,White,InterNoGov,NoTechModest
1,49.0,White,SecNoGov,NoTechModest
0,48.0,White,SecGov,NoTechHigh
1,38.0,Other,InterNoGov,OtherModest
0,38.0,White,SecNoGov,OtherModest
1,77.0,Other,GradNoGov,OtherModest
1,43.0,White,SecGov,NoTechModest
0,31.0,White,SecNoGov,TechModest
0,26.0,Other,InterNoGov,NoTechModest
0,89.0,White,SecNoGov,OtherModest
0,68.0,White,GradNoGov,TechHigh
0,36.0,Other,SecNoGov,NoTechModest
1,19.0,White,GradNoGov,TechModest
1,52.0,Other,InterNoGov,NoTechModest
1,68.0,White,SecNoGov,TechHigh
1,52.0,Other,SecGov,OtherModest
0,44.0,White,GradNoGov,NoTechHigh
0,12.0,White,SecNoGov,NoTechModest
0,30.0,White,InterNoGov,TechModest
0,22.0,White,GradNoGov,OtherModest
0,23.0,White,InterNoGov,NoTechModest
1,36.0,White,InterGov,OtherModest
0,56.0,Other,GradGov,OtherModest
0,50.0,White,SecNoGov,OtherModest
0,56.0,White,SecNoGov,OtherModest
1,25.0,White,InterNoGov,NoTechModest
1,25.0,White,InterNoGov,NoTechModest
0,48.0,White,InterNoGov,TechModest
1,45.0,White,SecNoGov,TechModest
0,24.0,White,SecNoGov,OtherModest
0,40.0,Other,SecNoGov,OtherModest
0,60.0,Other,SecNoGov,OtherModest
1,35.0,White,GradNoGov,TechHigh
0,41.0,Other,SecNoGov,OtherModest
0,49.0,White,SecNoGov,NoTechHigh
0,40.0,White,InterNoGov,TechModest
0,40.0,White,InterGov,OtherModest
0,48.0,White,SecNoGov,Other
1,22.0,Other,SecNoGov,NoTechModest
1,47.0,White,GradNoGov,NoTechHigh
0,43.0,White,GradNoGov,OtherModest
0,18.0,White,SecNoGov,NoTechModest
1,25.0,White,SecGov,OtherModest
0,51.0,Other,SecNoGov,TechModest
0,46.0,White,GradNoGov,NoTechModest
0,61.0,White,InterGov,OtherModest
0,55.0,White,GradGov,TechHigh
0,41.0,White,InterNoGov,NoTechModest
0,30.0,White,SecNoGov,OtherModest
0,39.0,Other,InterNoGov,Other
0,40.0,White,SecNoGov,OtherModest
1,31.0,White,GradGov,TechModest
0,33.0,White,GradNoGov,NoTechHigh
1,23.0,White,SecNoGov,OtherModest
1,21.0,White,SecNoGov,OtherModest
0,21.0,Other,GradNoGov,OtherModest
0,61.0,Other,SecNoGov,OtherModest
1,29.0,White,GradNoGov,OtherModest
0,52.0,White,GradNoGov,TechHigh
1,54.0,White,GradNoGov,TechModest
1,20.0,White,InterNoGov,TechModest
1,37.0,Other,SecNoGov,TechHigh
0,75.0,White,SecNoGov,NoTechModest
1,40.0,White,GradNoGov,TechModest
1,27.0,White,SecNoGov,OtherModest
1,30.0,White,InterNoGov,OtherModest
0,48.0,White,SecGov,TechHigh
1,22.0,White,InterGov,NoTechModest
0,10.0,White,SecGov,OtherModest
0,29.0,White,SecGov,OtherModest
0,35.0,White,GradNoGov,NoTechHigh
1,24.0,White,SecNoGov,OtherModest
0,49.0,Other,GradNoGov,OtherModest
0,28.0,Other,SecNoGov,OtherModest
0,56.0,White,InterNoGov,Other
0,79.0,White,SecGov,Other
0,38.0,White,InterNoGov,OtherModest
0,10.0,White,SecNoGov,OtherModest
0,26.0,White,GradNoGov,OtherModest
0,17.0,White,GradNoGov,NoTechHigh
0,60.0,White,SecNoGov,OtherModest
0,10.0,White,SecNoGov,OtherModest
0,24.0,White,SecNoGov,NoTechModest
1,22.0,White,SecNoGov,TechModest
0,43.0,White,SecNoGov,OtherModest
0,21.0,White,GradNoGov,OtherModest
0,26.0,Other,InterGov,NoTechModest
0,37.0,White,InterGov,Other
0,42.0,White,SecNoGov,TechHigh
0,48.0,White,InterNoGov,TechModest
1,43.0,White,SecNoGov,OtherModest
1,36.0,White,GradNoGov,TechModest
1,69.0,White,GradGov,OtherModest
0,52.0,White,GradNoGov,TechHigh
0,73.0,White,InterNoGov,TechHigh
0,69.0,White,GradNoGov,TechHigh
0,35.0,White,SecNoGov,OtherModest
0,19.0,White,InterNoGov,OtherModest
0,20.0,White,SecNoGov,OtherModest
0,44.0,White,SecNoGov,TechHigh
0,33.0,White,SecNoGov,TechModest
0,29.0,White,InterNoGov,OtherModest
0,46.0,Other,InterNoGov,OtherModest
1,33.0,White,SecNoGov,NoTechModest
0,60.0,White,GradNoGov,TechHigh
0,38.0,White,SecNoGov,OtherModest
0,36.0,Other,SecNoGov,OtherModest
0,10.0,White,InterNoGov,OtherModest
0,60.0,White,GradNoGov,TechHigh
0,39.0,White,InterNoGov,OtherModest
0,32.0,White,GradNoGov,Other
0,41.0,White,GradGov,TechHigh
0,51.0,Other,GradGov,OtherModest
1,20.0,Other,InterNoGov,NoTechModest
1,64.0,White,SecNoGov,OtherModest
1,30.0,White,InterNoGov,NoTechModest
0,42.0,Other,InterGov,OtherModest
1,31.0,White,GradNoGov,TechModest
1,31.0,Other,InterNoGov,NoTechModest
0,57.0,White,SecNoGov,NoTechHigh
0,53.0,White,InterNoGov,OtherModest
0,50.0,White,GradNoGov,TechModest
1,34.0,White,SecNoGov,OtherModest
1,26.0,White,InterNoGov,TechHigh
1,28.0,White,SecGov,OtherModest
1,10.0,White,InterNoGov,NoTechModest
0,59.0,White,SecNoGov,NoTechHigh
0,43.0,White,SecGov,OtherModest
0,26.0,White,InterNoGov,TechHigh
0,35.0,White,SecNoGov,OtherModest
0,57.0,White,GradNoGov,TechHigh
1,61.0,White,GradNoGov,OtherModest
0,20.0,White,SecNoGov,OtherModest
0,29.0,White,InterNoGov,OtherModest
1,22.0,Other,SecNoGov,OtherModest
0,67.0,White,SecNoGov,OtherModest
0,24.0,White,InterNoGov,OtherModest
1,61.0,White,InterNoGov,TechModest
0,39.0,White,SecNoGov,TechHigh
0,45.0,White,GradGov,NoTechModest
1,42.0,Other,InterNoGov,NoTechHigh
0,45.0,White,InterGov,TechModest
1,29.0,White,InterGov,NoTechModest
0,21.0,White,InterNoGov,OtherModest
0,58.0,White,InterNoGov,TechModest
1,19.0,White,InterNoGov,TechModest
1,26.0,White,SecNoGov,NoTechModest
1,72.0,White,SecNoGov,OtherModest
1,23.0,White,SecNoGov,OtherModest
1,26.0,White,InterNoGov,NoTechModest
0,42.0,White,SecNoGov,OtherModest
1,43.0,White,SecNoGov,OtherModest
1,23.0,White,SecNoGov,TechModest
0,37.0,White,GradNoGov,TechModest
0,21.0,White,GradNoGov,TechModest
0,43.0,White,SecNoGov,OtherModest
1,54.0,White,GradNoGov,TechModest
1,17.0,Other,SecNoGov,NoTechModest
0,33.0,White,GradGov,TechHigh
0,36.0,White,SecNoGov,Other
0,50.0,White,SecNoGov,NoTechModest
0,52.0,White,InterNoGov,NoTechModest
0,44.0,White,SecNoGov,NoTechModest
1,59.0,White,SecNoGov,TechModest
0,21.0,White,InterNoGov,OtherModest
0,29.0,White,SecNoGov,NoTechModest
0,38.0,White,SecGov,OtherModest
0,29.0,White,GradNoGov,TechHigh
0,72.0,White,InterNoGov,OtherModest
0,56.0,White,SecNoGov,TechModest
1,29.0,Other,InterNoGov,TechModest
0,55.0,White,GradNoGov,OtherModest
0,10.0,Other,SecNoGov,OtherModest
0,34.0,White,SecNoGov,OtherModest
0,35.0,Other,SecNoGov,NoTechModest
0,11.0,Other,SecNoGov,TechModest
1,41.0,White,InterNoGov,TechModest
1,55.0,White,InterGov,NoTechModest
0,36.0,Other,SecGov,OtherModest
1,53.0,White,InterGov,TechHigh
0,54.0,White,InterGov,TechModest
1,44.0,White,SecGov,OtherModest
0,42.0,White,SecNoGov,TechModest
0,20.0,White,InterNoGov,OtherModest
0,48.0,White,SecNoGov,Other
0,35.0,Other,InterGov,TechModest
1,50.0,White,SecNoGov,TechModest
0,51.0,White,InterNoGov,OtherModest
0,59.0,Other,SecNoGov,TechModest
0,57.0,White,GradNoGov,OtherModest
0,26.0,White,SecNoGov,OtherModest
0,44.0,White,SecNoGov,OtherModest
1,44.0,White,GradNoGov,OtherModest
1,27.0,White,GradGov,TechModest
1,29.0,White,SecNoGov,OtherModest
1,31.0,White,InterNoGov,TechModest
0,57.0,White,InterNoGov,NoTechModest
0,30.0,White,SecNoGov,OtherModest
0,13.0,White,SecNoGov,OtherModest
0,70.0,White,InterNoGov,Other
1,40.0,White,SecNoGov,NoTechModest
0,68.0,Other,SecNoGov,OtherModest
0,47.0,White,InterNoGov,NoTechHigh
0,68.0,White,SecNoGov,OtherModest
1,38.0,White,InterGov,NoTechModest
1,21.0,White,SecNoGov,OtherModest
0,40.0,White,SecGov,NoTechHigh
0,28.0,White,InterNoGov,OtherModest
1,53.0,White,SecGov,Other
0,54.0,White,GradNoGov,TechHigh
0,46.0,White,SecNoGov,TechHigh
0,20.0,White,InterNoGov,TechModest
0,20.0,Other,SecNoGov,OtherModest
0,34.0,White,InterGov,OtherModest
1,71.0,Other,SecNoGov,OtherModest
0,66.0,White,GradNoGov,TechHigh
0,25.0,White,InterNoGov,NoTechModest
0,25.0,White,GradGov,OtherModest
0,63.0,White,InterNoGov,NoTechHigh
1,40.0,White,GradNoGov,TechHigh
1,60.0,White,GradNoGov,TechModest
0,29.0,Other,SecNoGov,OtherModest
1,39.0,White,InterNoGov,Other
0,56.0,White,SecNoGov,TechHigh
1,20.0,White,InterNoGov,NoTechModest
0,51.0,Other,GradNoGov,NoTechHigh
0,30.0,White,SecNoGov,NoTechModest
0,41.0,White,SecNoGov,OtherModest
1,27.0,White,GradNoGov,TechModest
1,18.0,White,SecNoGov,TechModest
0,36.0,White,InterNoGov,OtherModest
0,39.0,White,SecNoGov,NoTechModest
0,28.0,White,SecNoGov,OtherModest
1,10.0,White,SecNoGov,Other
0,26.0,White,SecNoGov,TechModest
1,32.0,White,SecNoGov,NoTechModest
0,10.0,White,SecNoGov,NoTechModest
0,25.0,Other,GradNoGov,NoTechHigh
0,29.0,White,InterNoGov,TechModest
1,40.0,White,GradNoGov,TechModest
0,44.0,White,InterNoGov,OtherModest
0,48.0,White,SecNoGov,TechHigh
0,31.0,White,InterNoGov,NoTechModest
0,43.0,White,SecGov,TechHigh
0,56.0,White,InterGov,TechHigh
1,21.0,Other,SecNoGov,NoTechModest
0,55.0,White,GradNoGov,NoTechModest
0,31.0,White,GradGov,NoTechModest
1,26.0,White,InterNoGov,TechModest
0,14.0,White,InterNoGov,TechHigh
0,33.0,White,InterNoGov,Other
0,52.0,White,GradGov,TechModest
0,50.0,White,InterNoGov,OtherModest
0,41.0,White,InterNoGov,OtherModest
1,45.0,White,GradNoGov,TechModest
0,25.0,Other,SecNoGov,TechHigh
0,50.0,White,SecNoGov,OtherModest
0,32.0,White,InterNoGov,OtherModest
1,28.0,White,SecNoGov,Other
0,30.0,White,SecNoGov,TechHigh
0,55.0,White,SecNoGov,Other
0,22.0,White,InterNoGov,OtherModest
1,44.0,White,InterNoGov,TechModest
1,40.0,White,SecNoGov,OtherModest
1,54.0,White,SecNoGov,OtherModest
0,26.0,White,InterNoGov,OtherModest
0,39.0,Other,GradNoGov,TechHigh
0,34.0,White,GradNoGov,OtherModest
0,53.0,Other,GradNoGov,TechHigh
0,15.0,White,GradNoGov,TechHigh
1,46.0,Other,SecGov,OtherModest
1,36.0,White,SecNoGov,NoTechHigh
0,43.0,White,SecNoGov,OtherModest
1,56.0,White,SecGov,OtherModest
0,57.0,Other,SecNoGov,TechHigh
1,69.0,White,SecNoGov,NoTechModest
1,13.0,Other,SecGov,OtherModest
0,46.0,White,InterNoGov,Other
1,29.0,White,SecGov,NoTechModest
1,10.0,Other,InterNoGov,OtherModest
1,42.0,White,SecNoGov,TechModest
0,42.0,White,GradNoGov,OtherModest
1,75.0,White,SecNoGov,TechModest
1,30.0,White,SecNoGov,OtherModest
0,31.0,White,GradGov,TechHigh
0,46.0,White,SecNoGov,TechModest
0,44.0,White,InterGov,OtherModest
1,45.0,White,GradNoGov,NoTechHigh
0,24.0,White,SecNoGov,OtherModest
0,77.0,White,SecNoGov,TechModest
0,49.0,White,GradNoGov,Other
1,49.0,White,SecNoGov,OtherModest
0,43.0,White,InterNoGov,TechModest
1,41.0,White,SecNoGov,TechHigh
1,36.0,White,SecNoGov,NoTechModest
0,39.0,Other,GradGov,TechHigh
0,17.0,White,SecNoGov,TechModest
1,33.0,White,SecNoGov,TechModest
0,32.0,White,GradNoGov,NoTechModest
0,54.0,White,InterNoGov,Other
1,43.0,White,InterNoGov,NoTechModest
0,18.0,White,SecNoGov,OtherModest
1,71.0,Other,InterGov,NoTechModest
1,36.0,White,InterNoGov,NoTechModest
0,59.0,White,SecNoGov,OtherModest
0,33.0,Other,SecGov,OtherModest
1,18.0,Other,InterNoGov,OtherModest
1,49.0,White,InterNoGov,TechModest
0,61.0,White,SecNoGov,OtherModest
0,31.0,White,InterNoGov,OtherModest
0,35.0,White,SecNoGov,OtherModest
0,43.0,White,SecNoGov,OtherModest
0,30.0,White,InterNoGov,Other
0,48.0,White,InterNoGov,NoTechHigh
0,30.0,White,GradNoGov,OtherModest
0,11.0,Other,InterNoGov,OtherModest
1,21.0,White,GradNoGov,TechModest
0,22.0,White,InterNoGov,OtherModest
1,53.0,White,SecGov,OtherModest
1,47.0,White,SecGov,OtherModest
0,65.0,White,SecNoGov,OtherModest
0,39.0,White,GradGov,TechHigh
1,13.0,White,InterNoGov,OtherModest
1,26.0,White,SecNoGov,NoTechModest
0,28.0,White,InterNoGov,TechHigh
1,51.0,White,SecNoGov,OtherModest
1,45.0,White,InterNoGov,TechModest
0,59.0,White,GradNoGov,NoTechModest
1,64.0,White,GradNoGov,OtherModest
1,60.0,White,InterNoGov,TechModest
1,30.0,White,SecNoGov,OtherModest
0,56.0,Other,SecNoGov,TechModest
1,43.0,White,SecNoGov,NoTechModest
0,55.0,White,InterNoGov,TechModest
1,39.0,White,SecNoGov,NoTechModest
1,54.0,Other,InterNoGov,OtherModest
0,10.0,White,SecNoGov,NoTechModest
0,42.0,White,InterGov,OtherModest
1,44.0,Other,GradNoGov,OtherModest
0,15.0,White,GradNoGov,OtherModest
1,38.0,White,GradGov,TechModest
0,35.0,White,SecNoGov,TechHigh
1,70.0,White,GradNoGov,TechHigh
0,60.0,White,GradNoGov,NoTechModest
0,31.0,White,GradGov,NoTechModest
0,49.0,White,SecNoGov,TechHigh
1,29.0,Other,SecNoGov,NoTechModest
0,27.0,White,SecNoGov,OtherModest
1,56.0,White,SecNoGov,NoTechModest
0,39.0,Other,InterNoGov,OtherModest
1,31.0,White,GradNoGov,NoTechModest
0,23.0,White,SecNoGov,OtherModest
0,11.0,White,GradNoGov,OtherModest
1,36.0,White,SecNoGov,NoTechModest
1,42.0,Other,InterNoGov,OtherModest
0,64.0,White,GradNoGov,NoTechModest
1,32.0,Other,InterNoGov,OtherModest
0,54.0,White,SecNoGov,NoTechModest
0,52.0,White,SecNoGov,OtherModest
0,54.0,White,SecNoGov,NoTechModest
0,50.0,White,SecNoGov,OtherModest
0,37.0,White,SecNoGov,OtherModest
0,29.0,White,SecNoGov,OtherModest
0,23.0,Other,InterNoGov,NoTechHigh
0,27.0,White,SecNoGov,OtherModest
0,43.0,White,GradNoGov,OtherModest
1,46.0,White,SecNoGov,NoTechModest
0,26.0,White,SecNoGov,OtherModest
0,50.0,White,GradNoGov,Other
0,42.0,White,InterNoGov,Other
1,45.0,White,SecNoGov,OtherModest
1,74.0,Other,SecGov,OtherModest
0,36.0,Other,SecNoGov,NoTechModest
0,29.0,White,GradNoGov,TechHigh
1,40.0,White,SecNoGov,TechModest
1,33.0,White,InterNoGov,OtherModest
0,28.0,White,GradNoGov,Other
0,54.0,White,GradNoGov,Other
0,40.0,White,SecNoGov,TechModest
0,32.0,White,InterNoGov,OtherModest
0,45.0,White,InterGov,Other
0,39.0,White,GradGov,TechModest
0,13.0,White,GradNoGov,OtherModest
0,68.0,White,SecNoGov,NoTechModest
0,26.0,White,InterNoGov,TechHigh
0,33.0,White,SecNoGov,OtherModest
1,23.0,White,InterGov,OtherModest
1,49.0,White,SecGov,TechModest
0,31.0,White,SecNoGov,OtherModest
0,37.0,White,InterNoGov,TechHigh
0,79.0,White,InterNoGov,OtherModest
1,38.0,White,SecNoGov,OtherModest
0,26.0,White,SecNoGov,OtherModest
0,32.0,Other,InterNoGov,OtherModest
0,65.0,Other,InterGov,OtherModest
0,32.0,White,GradNoGov,OtherModest
0,37.0,White,GradNoGov,OtherModest
0,33.0,White,SecGov,OtherModest
0,45.0,White,SecNoGov,NoTechModest
0,55.0,Other,InterGov,Other
0,39.0,White,GradGov,TechHigh
0,30.0,White,InterGov,Other
1,11.0,White,SecNoGov,NoTechModest
0,34.0,White,GradNoGov,TechModest
1,32.0,Other,InterNoGov,OtherModest
0,33.0,Other,InterNoGov,NoTechModest
0,40.0,White,SecNoGov,TechModest
0,27.0,White,InterNoGov,TechHigh
0,25.0,White,GradGov,TechModest
1,58.0,White,SecNoGov,OtherModest
0,65.0,White,GradNoGov,NoTechHigh
0,41.0,Other,GradNoGov,Other
0,49.0,Other,InterNoGov,OtherModest
1,44.0,White,SecNoGov,OtherModest
0,51.0,White,GradNoGov,NoTechHigh
0,10.0,White,SecNoGov,Other
0,32.0,White,InterNoGov,NoTechHigh
0,53.0,White,InterGov,NoTechHigh
0,53.0,White,InterNoGov,NoTechModest
1,50.0,White,SecNoGov,OtherModest
0,83.0,White,SecNoGov,OtherModest
1,33.0,White,InterNoGov,OtherModest
0,36.0,Other,InterNoGov,TechModest
0,41.0,White,GradGov,TechModest
0,32.0,White,GradNoGov,OtherModest
0,15.0,Other,SecNoGov,OtherModest
1,30.0,Other,SecNoGov,NoTechModest
0,53.0,Other,InterNoGov,OtherModest
1,24.0,White,InterNoGov,OtherModest
1,17.0,White,SecNoGov,OtherModest
0,49.0,Other,SecNoGov,OtherModest
0,45.0,White,SecNoGov,OtherModest
0,40.0,White,SecNoGov,OtherModest
1,41.0,White,SecNoGov,Other
1,87.0,White,SecNoGov,OtherModest
1,31.0,White,SecNoGov,TechHigh
0,47.0,Other,InterNoGov,OtherModest
1,43.0,White,InterNoGov,OtherModest
1,25.0,White,SecNoGov,OtherModest
0,23.0,White,InterNoGov,OtherModest
0,19.0,White,InterGov,TechModest
0,22.0,White,SecNoGov,OtherModest
1,44.0,White,GradNoGov,TechHigh
0,54.0,White,SecNoGov,Other
0,25.0,White,GradNoGov,OtherModest
0,50.0,White,InterNoGov,OtherModest
0,21.0,Other,SecNoGov,OtherModest
1,47.0,White,SecNoGov,TechModest
0,29.0,White,InterNoGov,OtherModest
0,60.0,White,InterNoGov,TechModest
1,73.0,White,InterNoGov,NoTechModest
0,48.0,White,InterNoGov,TechHigh
0,43.0,Other,SecNoGov,NoTechModest
0,32.0,White,InterNoGov,NoTechHigh
0,59.0,White,GradNoGov,TechHigh
0,27.0,White,SecNoGov,TechModest
1,23.0,White,GradNoGov,TechModest
1,22.0,White,GradNoGov,OtherModest
0,38.0,White,InterNoGov,Other
0,64.0,White,SecGov,TechModest
0,31.0,White,SecNoGov,OtherModest
1,23.0,White,InterNoGov,OtherModest
0,22.0,White,SecNoGov,OtherModest
1,20.0,Other,InterNoGov,NoTechModest
1,80.0,White,SecNoGov,NoTechModest
0,34.0,White,InterNoGov,OtherModest
1,47.0,White,SecNoGov,OtherModest
0,15.0,White,InterNoGov,OtherModest
0,57.0,Other,GradNoGov,TechHigh
0,36.0,White,InterNoGov,Other
0,27.0,White,SecNoGov,NoTechModest
1,57.0,White,SecNoGov,NoTechModest
1,34.0,White,InterGov,Other
0,52.0,White,InterNoGov,Other
1,25.0,White,SecNoGov,NoTechModest
0,34.0,White,InterGov,OtherModest
0,64.0,White,SecNoGov,TechHigh
0,35.0,White,GradNoGov,TechHigh
0,16.0,White,SecNoGov,NoTechModest
0,40.0,White,SecNoGov,TechHigh
0,40.0,White,GradNoGov,TechHigh
0,19.0,White,InterNoGov,OtherModest
1,49.0,White,SecNoGov,NoTechModest
1,38.0,White,GradNoGov,TechHigh
1,22.0,White,InterNoGov,NoTechModest
0,43.0,White,GradNoGov,TechHigh
0,26.0,White,InterNoGov,NoTechModest
1,50.0,White,GradNoGov,TechModest
0,40.0,White,GradGov,Other
0,49.0,White,SecNoGov,OtherModest
1,35.0,Other,GradNoGov,NoTechHigh
0,29.0,White,GradGov,OtherModest
0,26.0,White,InterNoGov,Other
1,33.0,White,SecNoGov,NoTechModest
1,26.0,White,InterNoGov,TechModest
0,74.0,White,SecGov,OtherModest
1,42.0,White,GradNoGov,TechHigh
0,62.0,Other,GradNoGov,Other
1,21.0,White,InterNoGov,NoTechModest
1,24.0,White,InterNoGov,TechModest
0,25.0,White,InterNoGov,TechHigh
0,36.0,White,GradNoGov,TechHigh
0,34.0,White,SecNoGov,NoTechHigh
0,41.0,White,GradGov,NoTechModest
1,32.0,Other,InterNoGov,Other
0,61.0,White,InterNoGov,OtherModest
1,45.0,White,GradNoGov,Other
1,31.0,Other,GradGov,TechModest
0,34.0,Other,SecNoGov,Other
0,64.0,White,SecNoGov,NoTechHigh
1,46.0,White,SecNoGov,OtherModest
1,29.0,White,GradNoGov,TechModest
0,57.0,White,InterGov,NoTechHigh
0,60.0,White,GradNoGov,TechHigh
1,18.0,White,SecNoGov,NoTechModest
0,30.0,White,SecNoGov,OtherModest
0,50.0,White,SecNoGov,NoTechModest
1,53.0,White,SecNoGov,OtherModest
0,45.0,White,GradNoGov,OtherModest
1,26.0,White,GradGov,TechModest
0,24.0,Other,InterNoGov,TechHigh
0,40.0,White,InterNoGov,TechModest
0,18.0,White,SecNoGov,OtherModest
0,38.0,White,SecGov,TechHigh
0,19.0,White,SecNoGov,OtherModest
0,23.0,White,InterNoGov,OtherModest
0,40.0,White,InterNoGov,OtherModest
0,31.0,White,GradNoGov,TechHigh
0,20.0,White,SecNoGov,OtherModest
1,76.0,White,GradNoGov,OtherModest
0,52.0,White,InterNoGov,OtherModest
0,13.0,White,SecNoGov,OtherModest
0,37.0,White,SecNoGov,OtherModest
1,49.0,White,InterNoGov,TechHigh
1,37.0,White,InterNoGov,NoTechHigh
0,35.0,White,InterNoGov,Other
1,38.0,White,GradNoGov,NoTechModest
0,43.0,White,InterGov,TechHigh
1,46.0,White,SecGov,Other
1,100.0,White,GradNoGov,TechHigh
1,48.0,White,InterNoGov,TechHigh
0,43.0,White,SecNoGov,OtherModest
1,46.0,White,SecNoGov,TechModest
0,25.0,White,SecNoGov,Other
0,31.0,White,InterNoGov,OtherModest
0,27.0,White,SecNoGov,OtherModest
0,43.0,White,SecNoGov,NoTechHigh
1,64.0,White,InterNoGov,OtherModest
0,48.0,White,InterNoGov,Other
0,49.0,White,InterNoGov,Other
0,28.0,White,InterNoGov,Other
0,24.0,White,SecNoGov,OtherModest
1,24.0,White,InterNoGov,TechHigh
0,43.0,White,InterNoGov,TechModest
0,74.0,White,SecGov,OtherModest
0,95.0,White,SecNoGov,OtherModest
1,50.0,White,InterNoGov,Other
0,40.0,White,InterNoGov,OtherModest
1,38.0,Other,SecNoGov,OtherModest
1,45.0,White,GradNoGov,TechHigh
0,29.0,White,GradNoGov,TechHigh
1,19.0,White,InterNoGov,NoTechModest
0,18.0,White,SecNoGov,NoTechModest
0,44.0,White,SecGov,TechHigh
0,36.0,White,GradNoGov,OtherModest
0,26.0,Other,GradNoGov,TechModest
1,48.0,White,InterNoGov,OtherModest
0,18.0,White,SecNoGov,NoTechModest
1,20.0,White,InterNoGov,OtherModest
0,62.0,White,InterNoGov,NoTechHigh
0,65.0,White,SecNoGov,OtherModest
1,25.0,White,InterNoGov,TechHigh
0,51.0,White,SecNoGov,Other
0,51.0,White,SecNoGov,NoTechHigh
0,39.0,White,InterGov,NoTechHigh
0,22.0,White,InterNoGov,TechModest
0,41.0,White,SecGov,TechHigh
0,48.0,White,SecNoGov,TechModest
1,19.0,White,SecNoGov,OtherModest
0,10.0,Other,InterNoGov,NoTechModest
0,38.0,White,SecGov,Other
1,43.0,White,SecNoGov,Other
0,45.0,White,GradGov,OtherModest
0,40.0,White,GradNoGov,Other
0,28.0,White,GradGov,NoTechModest
1,24.0,White,InterNoGov,NoTechModest
0,14.0,Other,InterNoGov,OtherModest
1,22.0,White,SecNoGov,NoTechModest
1,58.0,White,InterNoGov,NoTechModest
1,58.0,White,SecNoGov,OtherModest
0,57.0,White,SecNoGov,OtherModest
1,31.0,White,SecNoGov,NoTechModest
0,24.0,White,SecNoGov,TechModest
0,17.0,White,SecNoGov,OtherModest
1,41.0,White,InterNoGov,TechModest
0,51.0,White,SecNoGov,OtherModest
0,28.0,White,InterNoGov,NoTechHigh
0,59.0,White,SecNoGov,OtherModest
1,24.0,White,GradNoGov,TechModest
0,16.0,White,GradNoGov,NoTechModest
0,33.0,White,GradNoGov,TechModest
1,52.0,White,SecNoGov,NoTechModest
0,48.0,White,SecGov,Other
1,28.0,White,GradNoGov,TechModest
0,23.0,White,SecNoGov,OtherModest
0,24.0,White,SecNoGov,NoTechModest
0,26.0,White,SecNoGov,OtherModest
0,58.0,White,InterNoGov,TechHigh
0,33.0,White,InterNoGov,NoTechModest
1,37.0,Other,GradNoGov,NoTechModest
0,50.0,White,SecNoGov,OtherModest
0,55.0,White,GradNoGov,TechModest
0,39.0,White,GradNoGov,TechHigh
0,41.0,White,SecNoGov,OtherModest
0,53.0,White,SecNoGov,TechHigh
0,33.0,White,GradNoGov,TechHigh
0,19.0,White,SecNoGov,OtherModest
0,22.0,Other,InterNoGov,OtherModest
1,62.0,White,SecNoGov,TechModest
0,45.0,White,SecNoGov,Other
0,12.0,White,SecNoGov,OtherModest
0,29.0,White,SecNoGov,OtherModest
