sex,age,race,education,workclass,occupation,salary-class
Male,41,Asian-Pac-Islander,Bachelors,Private,Adm-clerical,>50K
Male,51,White,Bachelors,Private,Exec-managerial,>50K
Female,36,White,Some-college,Private,Adm-clerical,<=50K
Male,34,White,HS-grad,Self-emp-inc,Farming-fishing,<=50K
Male,43,White,HS-grad,Private,Adm-clerical,<=50K
Female,61,Black,HS-grad,Federal-gov,Adm-clerical,<=50K
Male,31,White,10th,Private,Transport-moving,<=50K
Male,34,White,HS-grad,Private,Sales,>50K
Male,43,White,HS-grad,Private,Craft-repair,>50K
Male,52,White,12th,Private,Craft-repair,<=50K
Female,18,White,11th,Private,Other-service,<=50K
Male,37,White,Some-college,Federal-gov,Prof-specialty,>50K
Male,60,White,HS-grad,Private,Adm-clerical,<=50K
Female,47,White,Some-college,Private,Transport-moving,<=50K
Male,21,White,Some-college,Private,Adm-clerical,<=50K
Male,34,White,Bachelors,Self-emp-inc,Exec-managerial,>50K
Female,28,White,HS-grad,Private,Other-service,<=50K
Male,40,White,Assoc-voc,Local-gov,Protective-serv,>50K
Male,26,White,Assoc-acdm,Private,Other-service,<=50K
Female,48,Black,Some-college,Private,Other-service,<=50K
Male,46,White,Some-college,Private,Farming-fishing,<=50K
Male,58,White,Some-college,Private,Sales,<=50K
Male,32,White,HS-grad,Self-emp-inc,Craft-repair,<=50K
Male,38,Asian-Pac-Islander,Some-college,Private,Craft-repair,>50K
Male,43,White,Some-college,Self-emp-not-inc,Farming-fishing,<=50K
Female,17,White,11th,Private,Priv-house-serv,<=50K
Male,36,White,HS-grad,Private,Craft-repair,<=50K
Male,30,White,HS-grad,Private,Transport-moving,>50K
Male,45,White,HS-grad,Private,Craft-repair,<=50K
Male,51,White,HS-grad,Self-emp-not-inc,Transport-moving,<=50K
Male,29,White,Some-college,Private,Exec-managerial,<=50K
Male,35,White,Assoc-voc,Self-emp-not-inc,Farming-fishing,<=50K
Female,19,White,Some-college,Private,Sales,<=50K
Male,56,White,9th,Private,Sales,<=50K
Female,24,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,33,White,Assoc-acdm,Private,Protective-serv,<=50K
Female,43,Black,Bachelors,Private,Sales,>50K
Male,22,White,Some-college,State-gov,Other-service,<=50K
Male,44,Black,Some-college,Private,Other-service,<=50K
Male,37,White,HS-grad,Private,Craft-repair,<=50K
Male,34,White,Some-college,Self-emp-inc,Sales,<=50K
Female,43,White,Assoc-voc,Private,Sales,<=50K
Female,39,White,HS-grad,Private,Adm-clerical,<=50K
Male,30,White,Some-college,Private,Handlers-cleaners,<=50K
Female,58,White,7th-8th,Private,Handlers-cleaners,<=50K
Female,45,White,HS-grad,Local-gov,Adm-clerical,<=50K
Female,30,Black,Some-college,Private,Adm-clerical,<=50K
Female,42,White,Some-college,Private,Prof-specialty,<=50K
Male,50,White,Masters,Private,Exec-managerial,>50K
Male,25,White,Assoc-voc,Local-gov,Protective-serv,<=50K
Male,34,White,Bachelors,Private,Exec-managerial,>50K
Male,50,White,Some-college,Private,Sales,>50K
Male,60,White,Doctorate,State-gov,Prof-specialty,<=50K
Male,41,White,Assoc-acdm,Private,Prof-specialty,>50K
Male,71,White,7th-8th,Self-emp-not-inc,Farming-fishing,<=50K
Female,40,White,Prof-school,Self-emp-not-inc,Other-service,<=50K
Female,22,White,Bachelors,Private,Exec-managerial,<=50K
Male,52,White,Bachelors,Private,Prof-specialty,<=50K
Male,30,White,Some-college,Private,Handlers-cleaners,<=50K
Male,40,White,Some-college,Private,Machine-op-inspct,<=50K
Male,31,Asian-Pac-Islander,Assoc-acdm,Federal-gov,Sales,<=50K
Male,44,White,Bachelors,Private,Exec-managerial,>50K
Male,38,Black,Prof-school,Local-gov,Prof-specialty,>50K
Male,46,White,Prof-school,Private,Exec-managerial,>50K
Male,57,Black,Prof-school,Federal-gov,Exec-managerial,>50K
Male,39,White,11th,Private,Transport-moving,<=50K
Female,42,White,Bachelors,Private,Exec-managerial,>50K
Male,43,White,Assoc-voc,Private,Sales,>50K
Female,22,White,Some-college,Private,Sales,<=50K
Male,44,White,Bachelors,Private,Craft-repair,>50K
Female,37,White,Some-college,Private,Sales,>50K
Female,26,White,Bachelors,State-gov,Adm-clerical,<=50K
Male,35,White,HS-grad,Private,Other-service,<=50K
Female,28,White,HS-grad,Private,Handlers-cleaners,<=50K
Female,34,Asian-Pac-Islander,Some-college,Private,Adm-clerical,<=50K
Male,18,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,25,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,44,White,Bachelors,Self-emp-inc,Craft-repair,>50K
Female,61,White,1st-4th,Private,Handlers-cleaners,<=50K
Male,39,White,Some-college,Private,Exec-managerial,>50K
Male,61,White,Bachelors,Private,Prof-specialty,>50K
Female,22,White,HS-grad,Private,Adm-clerical,<=50K
Male,19,White,Some-college,Private,Handlers-cleaners,<=50K
Male,45,White,Bachelors,Private,Tech-support,<=50K
Female,20,White,Some-college,Private,Adm-clerical,<=50K
Female,37,Asian-Pac-Islander,HS-grad,Private,Machine-op-inspct,<=50K
Male,26,White,Some-college,Private,Craft-repair,<=50K
Female,26,White,Bachelors,Private,Exec-managerial,>50K
Female,58,White,HS-grad,Private,Other-service,<=50K
Female,64,White,HS-grad,Private,Sales,>50K
Female,19,White,HS-grad,Private,Sales,<=50K
Male,36,White,Bachelors,Private,Handlers-cleaners,<=50K
Female,47,White,Assoc-acdm,Private,Adm-clerical,<=50K
Male,62,White,Some-college,Private,Sales,<=50K
Male,36,White,Prof-school,State-gov,Prof-specialty,<=50K
Male,38,White,Some-college,Self-emp-not-inc,Sales,<=50K
Male,54,White,HS-grad,Private,Craft-repair,>50K
Male,31,White,Bachelors,Private,Exec-managerial,<=50K
Male,26,White,Some-college,Private,Farming-fishing,<=50K
Male,50,White,HS-grad,Private,Exec-managerial,>50K
Female,41,Asian-Pac-Islander,Some-college,Private,Tech-support,<=50K
Male,52,White,Bachelors,Local-gov,Protective-serv,>50K
Female,28,Black,HS-grad,Private,Other-service,<=50K
Male,46,White,Some-college,Self-emp-not-inc,Exec-managerial,<=50K
Male,30,White,Some-college,Self-emp-inc,Exec-managerial,>50K
Male,58,Black,Masters,Local-gov,Prof-specialty,>50K
Male,36,White,Some-college,Private,Machine-op-inspct,<=50K
Male,31,White,Preschool,State-gov,Other-service,<=50K
Male,52,White,Prof-school,Self-emp-not-inc,Prof-specialty,>50K
Male,29,White,Some-college,Private,Exec-managerial,<=50K
Male,48,White,Masters,Self-emp-not-inc,Sales,<=50K
Male,30,White,Masters,Private,Exec-managerial,>50K
Male,58,White,11th,Private,Transport-moving,<=50K
Male,20,Black,Some-college,Federal-gov,Protective-serv,<=50K
Male,19,White,Some-college,Private,Other-service,<=50K
Female,63,White,HS-grad,Private,Other-service,<=50K
Male,51,White,Bachelors,Self-emp-not-inc,Tech-support,>50K
Female,53,White,Assoc-acdm,Private,Adm-clerical,<=50K
Male,54,White,HS-grad,Federal-gov,Exec-managerial,>50K
Male,26,Black,HS-grad,Private,Handlers-cleaners,<=50K
Female,47,White,Some-college,Self-emp-not-inc,Other-service,<=50K
Male,44,White,Bachelors,Private,Exec-managerial,<=50K
Male,80,White,7th-8th,Self-emp-not-inc,Farming-fishing,<=50K
Male,55,White,Doctorate,Private,Prof-specialty,>50K
Male,43,White,Masters,Private,Prof-specialty,>50K
Male,49,White,Bachelors,Private,Transport-moving,<=50K
Male,27,Asian-Pac-Islander,Prof-school,Private,Prof-specialty,<=50K
Male,42,White,Assoc-voc,Private,Exec-managerial,>50K
Male,39,White,9th,Private,Handlers-cleaners,<=50K
Female,32,White,HS-grad,Private,Adm-clerical,<=50K
Female,58,Black,Some-college,Local-gov,Adm-clerical,<=50K
Male,63,Black,9th,Private,Farming-fishing,<=50K
Male,49,White,Some-college,Private,Adm-clerical,>50K
Male,36,White,Some-college,Self-emp-inc,Protective-serv,>50K
Male,46,White,Some-college,Private,Exec-managerial,<=50K
Male,47,White,Masters,Private,Exec-managerial,>50K
Male,39,White,HS-grad,Private,Adm-clerical,<=50K
Male,33,Asian-Pac-Islander,Prof-school,Private,Exec-managerial,>50K
Male,43,Other,HS-grad,Local-gov,Exec-managerial,>50K
Male,30,White,Some-college,Private,Prof-specialty,<=50K
Female,39,White,Assoc-voc,Local-gov,Adm-clerical,<=50K
Female,44,White,Some-college,Private,Adm-clerical,<=50K
Male,27,White,Bachelors,Private,Tech-support,<=50K
Male,31,White,Assoc-acdm,Private,Prof-specialty,<=50K
Male,34,White,HS-grad,Local-gov,Prof-specialty,<=50K
Male,28,White,Assoc-acdm,Private,Transport-moving,<=50K
Male,55,White,HS-grad,Private,Machine-op-inspct,>50K
Female,36,White,HS-grad,Private,Craft-repair,<=50K
Male,42,Black,Some-college,Private,Transport-moving,>50K
Male,67,White,Bachelors,Local-gov,Prof-specialty,<=50K
Female,53,White,Some-college,Self-emp-inc,Sales,<=50K
Male,43,White,Some-college,Private,Craft-repair,>50K
Female,29,White,Bachelors,Local-gov,Tech-support,<=50K
Male,19,White,Some-college,Private,Other-service,<=50K
Male,51,White,Assoc-voc,Private,Sales,>50K
Male,21,White,Assoc-voc,Self-emp-not-inc,Farming-fishing,<=50K
Female,54,White,Some-college,Private,Exec-managerial,<=50K
Male,42,White,Prof-school,Self-emp-not-inc,Prof-specialty,>50K
Female,41,White,Some-college,Private,Sales,<=50K
Male,28,White,HS-grad,Private,Craft-repair,<=50K
Female,31,White,Assoc-voc,Private,Handlers-cleaners,<=50K
Male,82,White,HS-grad,Self-emp-not-inc,Farming-fishing,<=50K
Female,23,White,Bachelors,Private,Prof-specialty,<=50K
Male,40,White,HS-grad,Local-gov,Exec-managerial,<=50K
Male,35,White,HS-grad,Private,Sales,<=50K
Male,24,White,HS-grad,Private,Sales,<=50K
Female,21,White,Some-college,Private,Sales,<=50K
Male,27,White,Some-college,Private,Handlers-cleaners,<=50K
Male,40,White,Bachelors,Self-emp-not-inc,Exec-managerial,<=50K
Female,17,White,12th,Private,Adm-clerical,<=50K
Male,27,White,1st-4th,Private,Craft-repair,<=50K
Male,34,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,18,Black,10th,Private,Other-service,<=50K
Female,39,White,Bachelors,Private,Tech-support,<=50K
Male,34,White,Some-college,Self-emp-inc,Exec-managerial,>50K
Male,44,White,HS-grad,Private,Craft-repair,<=50K
Male,39,White,Bachelors,Private,Exec-managerial,>50K
Female,28,Other,1st-4th,Private,Other-service,<=50K
Female,30,White,HS-grad,Private,Machine-op-inspct,<=50K
Female,60,White,HS-grad,Private,Adm-clerical,<=50K
Male,58,White,HS-grad,Private,Other-service,<=50K
Male,49,White,Bachelors,Private,Craft-repair,<=50K
Male,61,White,HS-grad,Self-emp-inc,Sales,>50K
Male,27,White,HS-grad,Private,Adm-clerical,<=50K
Male,59,White,Assoc-acdm,Self-emp-not-inc,Tech-support,<=50K
Female,52,Asian-Pac-Islander,Some-college,Federal-gov,Exec-managerial,>50K
Female,42,White,Bachelors,Federal-gov,Exec-managerial,<=50K
Female,27,White,Some-college,Private,Other-service,<=50K
Male,41,White,Masters,Self-emp-inc,Exec-managerial,>50K
Female,50,White,Bachelors,Local-gov,Prof-specialty,<=50K
Male,36,White,10th,Private,Craft-repair,<=50K
Male,21,White,HS-grad,Private,Farming-fishing,<=50K
Male,38,White,Assoc-acdm,Private,Craft-repair,<=50K
Female,46,White,Some-college,Private,Prof-specialty,<=50K
Male,59,White,Some-college,Private,Sales,<=50K
Female,55,White,HS-grad,Private,Adm-clerical,<=50K
Female,49,White,Masters,Local-gov,Prof-specialty,<=50K
Male,59,White,Some-college,Self-emp-inc,Craft-repair,>50K
Male,38,White,Some-college,Private,Sales,>50K
Male,22,White,Some-college,Private,Transport-moving,<=50K
Female,28,Black,12th,Private,Sales,<=50K
Male,47,White,Bachelors,Private,Exec-managerial,>50K
Male,59,White,Some-college,Private,Protective-serv,<=50K
Male,37,White,HS-grad,Private,Handlers-cleaners,<=50K
Female,33,White,Bachelors,Private,Sales,<=50K
Male,34,White,10th,Private,Handlers-cleaners,<=50K
Male,35,White,Masters,Local-gov,Prof-specialty,>50K
Male,55,White,10th,Private,Other-service,<=50K
Male,18,White,12th,Private,Other-service,<=50K
Female,48,White,Assoc-acdm,Private,Prof-specialty,>50K
Male,48,White,Masters,Private,Prof-specialty,>50K
Male,27,White,HS-grad,Private,Craft-repair,<=50K
Female,43,Black,Masters,Private,Prof-specialty,<=50K
Male,32,White,Some-college,Private,Prof-specialty,>50K
Male,50,White,Bachelors,Private,Sales,>50K
Male,38,Amer-Indian-Eskimo,HS-grad,Self-emp-not-inc,Craft-repair,<=50K
Male,18,Black,9th,Private,Other-service,<=50K
Male,46,White,9th,Private,Sales,<=50K
Male,26,Asian-Pac-Islander,Some-college,Private,Machine-op-inspct,>50K
Female,44,White,7th-8th,Private,Machine-op-inspct,<=50K
Female,32,White,Some-college,Private,Adm-clerical,<=50K
Female,25,White,Bachelors,Private,Adm-clerical,<=50K
Female,55,White,HS-grad,Private,Adm-clerical,<=50K
Male,55,White,Some-college,Federal-gov,Adm-clerical,<=50K
Female,25,White,Some-college,Private,Adm-clerical,<=50K
Male,40,White,Bachelors,Private,Prof-specialty,<=50K
Male,29,White,Assoc-voc,Private,Craft-repair,<=50K
Male,60,White,11th,Private,Craft-repair,<=50K
Male,45,White,HS-grad,Private,Transport-moving,<=50K
Male,43,White,HS-grad,Self-emp-not-inc,Farming-fishing,<=50K
Female,24,White,HS-grad,Private,Sales,<=50K
Female,34,White,Bachelors,Private,Sales,<=50K
Male,47,White,Some-college,Self-emp-not-inc,Farming-fishing,<=50K
Female,24,White,HS-grad,Private,Adm-clerical,<=50K
Male,47,White,Some-college,State-gov,Other-service,<=50K
Female,18,White,11th,Private,Sales,<=50K
Male,50,White,Some-college,Self-emp-inc,Sales,<=50K
Male,22,White,Some-college,Private,Adm-clerical,<=50K
Male,49,White,Bachelors,Self-emp-not-inc,Prof-specialty,>50K
Male,41,White,HS-grad,Private,Exec-managerial,>50K
Male,68,White,HS-grad,Self-emp-not-inc,Craft-repair,<=50K
Female,62,White,7th-8th,Self-emp-not-inc,Farming-fishing,<=50K
Female,25,White,Bachelors,Local-gov,Prof-specialty,<=50K
Female,24,White,Some-college,Private,Machine-op-inspct,<=50K
Male,32,Black,9th,Private,Farming-fishing,<=50K
Male,49,White,Masters,Private,Prof-specialty,>50K
Female,68,White,Some-college,Private,Sales,<=50K
Female,25,White,Assoc-acdm,Private,Sales,<=50K
Male,47,White,Bachelors,Federal-gov,Prof-specialty,<=50K
Male,35,White,Bachelors,Private,Exec-managerial,>50K
Male,37,White,11th,Self-emp-not-inc,Transport-moving,<=50K
Male,57,White,HS-grad,Private,Exec-managerial,<=50K
Female,37,White,Bachelors,Private,Exec-managerial,>50K
Female,34,Black,10th,Private,Other-service,<=50K
Female,46,White,Assoc-voc,Local-gov,Exec-managerial,<=50K
Female,21,White,11th,Private,Adm-clerical,<=50K
Female,26,White,HS-grad,Private,Other-service,<=50K
Male,45,White,HS-grad,Private,Farming-fishing,>50K
Female,17,White,HS-grad,Private,Exec-managerial,<=50K
Male,36,White,Assoc-acdm,Self-emp-inc,Prof-specialty,<=50K
Male,33,White,12th,Private,Exec-managerial,<=50K
Male,27,Black,HS-grad,Private,Machine-op-inspct,<=50K
Male,32,White,HS-grad,Private,Craft-repair,<=50K
Female,24,Black,HS-grad,Private,Machine-op-inspct,<=50K
Female,37,Black,HS-grad,Private,Other-service,<=50K
Male,53,White,Doctorate,State-gov,Prof-specialty,>50K
Male,44,White,Some-college,Private,Adm-clerical,>50K
Male,43,White,HS-grad,Local-gov,Protective-serv,>50K
Female,29,Black,HS-grad,Private,Other-service,<=50K
Male,47,White,Bachelors,Private,Farming-fishing,<=50K
Male,37,White,Masters,Self-emp-not-inc,Exec-managerial,<=50K
Male,43,White,Prof-school,Self-emp-inc,Exec-managerial,>50K
Female,23,Black,Some-college,Private,Sales,<=50K
Male,50,White,Bachelors,Private,Sales,<=50K
Male,25,White,Some-college,Private,Prof-specialty,<=50K
Male,40,White,Some-college,Private,Exec-managerial,<=50K
Male,39,White,Assoc-voc,Private,Craft-repair,>50K
Male,41,White,HS-grad,Private,Craft-repair,>50K
Male,32,White,HS-grad,Private,Transport-moving,<=50K
Female,19,White,Some-college,Private,Other-service,<=50K
Male,26,White,HS-grad,Private,Other-service,<=50K
Male,30,White,Bachelors,Local-gov,Prof-specialty,<=50K
Male,34,White,Some-college,Private,Exec-managerial,<=50K
Female,41,White,Some-college,Private,Adm-clerical,<=50K
Male,42,Other,Bachelors,Self-emp-not-inc,Exec-managerial,<=50K
Male,45,White,Assoc-voc,Private,Prof-specialty,>50K
Male,22,White,Some-college,Private,Exec-managerial,<=50K
Male,25,White,Some-college,Private,Adm-clerical,<=50K
Male,22,Black,Some-college,Federal-gov,Adm-clerical,<=50K
Male,46,White,Prof-school,State-gov,Exec-managerial,>50K
Male,48,White,Some-college,Self-emp-inc,Farming-fishing,<=50K
Male,45,White,HS-grad,Private,Machine-op-inspct,>50K
Male,19,White,Some-college,Private,Other-service,<=50K
Male,31,White,11th,Private,Machine-op-inspct,<=50K
Male,30,Black,Some-college,Self-emp-inc,Craft-repair,<=50K
Male,40,White,Assoc-acdm,Self-emp-not-inc,Farming-fishing,>50K
Female,22,White,Some-college,Private,Sales,<=50K
Male,25,Black,Some-college,Private,Other-service,<=50K
Male,51,White,Masters,Local-gov,Prof-specialty,>50K
Male,32,White,Assoc-acdm,Private,Machine-op-inspct,<=50K
Male,51,White,Bachelors,Self-emp-inc,Exec-managerial,<=50K
Male,42,White,Some-college,Private,Sales,>50K
Male,39,White,HS-grad,Private,Machine-op-inspct,>50K
Male,24,White,HS-grad,Private,Craft-repair,<=50K
Female,52,White,HS-grad,Private,Adm-clerical,<=50K
Male,43,White,Masters,Private,Prof-specialty,<=50K
Male,31,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,28,White,HS-grad,Private,Sales,<=50K
Male,31,White,Masters,Federal-gov,Exec-managerial,>50K
Male,61,White,HS-grad,Private,Craft-repair,<=50K
Female,26,White,Bachelors,Private,Prof-specialty,<=50K
Male,46,White,Bachelors,Private,Other-service,<=50K
Female,50,White,Masters,Private,Prof-specialty,<=50K
Female,18,White,11th,Private,Adm-clerical,<=50K
Male,23,White,Bachelors,Private,Sales,<=50K
Female,21,White,Some-college,Private,Sales,<=50K
Male,46,Other,Assoc-acdm,Private,Transport-moving,<=50K
Female,38,White,HS-grad,Private,Sales,<=50K
Male,53,White,12th,Private,Farming-fishing,<=50K
Male,53,White,HS-grad,Private,Sales,>50K
Male,50,White,Some-college,Private,Craft-repair,>50K
Male,26,White,HS-grad,Private,Other-service,<=50K
Female,46,White,Masters,Local-gov,Prof-specialty,>50K
Male,44,White,Bachelors,Local-gov,Prof-specialty,>50K
Male,36,White,Masters,Local-gov,Prof-specialty,>50K
Female,20,White,Some-college,Private,Other-service,<=50K
Male,35,White,7th-8th,Private,Tech-support,<=50K
Female,40,White,Bachelors,State-gov,Exec-managerial,<=50K
Male,70,White,HS-grad,Private,Sales,<=50K
Male,57,White,7th-8th,Private,Sales,<=50K
Male,40,White,Preschool,Private,Other-service,<=50K
Male,18,White,11th,Private,Craft-repair,<=50K
Male,45,White,Bachelors,Self-emp-not-inc,Sales,<=50K
Male,52,White,Bachelors,Private,Prof-specialty,>50K
Male,42,Black,Bachelors,Self-emp-inc,Craft-repair,<=50K
Male,28,White,HS-grad,Local-gov,Transport-moving,<=50K
Female,32,White,Assoc-voc,Private,Tech-support,<=50K
Male,56,White,Bachelors,Federal-gov,Adm-clerical,<=50K
Female,44,Asian-Pac-Islander,1st-4th,Private,Other-service,<=50K
Female,20,Black,Some-college,Private,Sales,<=50K
Male,32,White,Bachelors,Private,Exec-managerial,>50K
Male,59,White,Some-college,Private,Adm-clerical,<=50K
Male,21,Black,HS-grad,Private,Handlers-cleaners,<=50K
Male,32,White,Masters,Private,Prof-specialty,>50K
Male,49,White,HS-grad,Private,Sales,<=50K
Female,22,White,Bachelors,Private,Adm-clerical,<=50K
Male,51,White,Some-college,Self-emp-inc,Exec-managerial,>50K
Male,33,White,HS-grad,Private,Craft-repair,<=50K
Male,23,White,Bachelors,Private,Sales,<=50K
Male,34,Black,HS-grad,Private,Other-service,<=50K
Female,53,White,12th,Private,Transport-moving,<=50K
Male,44,White,Bachelors,Private,Adm-clerical,<=50K
Female,60,Black,Some-college,Private,Protective-serv,<=50K
Male,55,White,Some-college,Private,Craft-repair,<=50K
Male,57,White,HS-grad,Self-emp-not-inc,Farming-fishing,<=50K
Male,59,White,Doctorate,Private,Prof-specialty,<=50K
Female,30,White,Assoc-voc,Private,Prof-specialty,>50K
Female,49,White,Bachelors,Private,Exec-managerial,<=50K
Male,45,White,12th,Private,Craft-repair,<=50K
Female,29,White,Bachelors,Self-emp-inc,Sales,<=50K
Male,37,White,HS-grad,Self-emp-not-inc,Farming-fishing,>50K
Male,21,White,12th,Private,Farming-fishing,<=50K
Male,36,White,HS-grad,State-gov,Exec-managerial,<=50K
Male,37,White,Bachelors,Private,Sales,<=50K
Female,19,White,HS-grad,Private,Adm-clerical,<=50K
Female,30,White,Assoc-voc,Private,Tech-support,<=50K
